Cycle,Battery#1,Battery#2,Battery#3,#1_SOH,#2_SOH,#3_SOH
1471,1.0216177,1.0257146,0.97574717,0.928743364,0.932467818,0.847698016
1472,1.0217296,1.0250424,0.97550452,0.928845091,0.931856727,0.847142479
1473,1.0213928,1.0258139,0.97470891,0.928538909,0.932558091,0.847780083
1474,1.0226138,1.0249144,0.9737941,0.929648909,0.931740364,0.847036695
1475,1.0212605,1.0255864,0.9745419,0.928418636,0.932351273,0.847592066
1476,1.0215992,1.0252806,0.97496486,0.928726545,0.932073273,0.847339339
1477,1.0219711,1.0252163,0.9738276,0.929064636,0.932014818,0.847286198
1478,1.0211543,1.025515,0.97425914,0.928322091,0.932286364,0.847533058
1479,1.0207189,1.0246938,0.97459674,0.927926273,0.931539818,0.84685438
1480,1.0216668,1.0254173,0.97257334,0.928788,0.932197545,0.847452314
1481,1.0213025,1.0245072,0.97235274,0.928456818,0.931370182,0.846700165
1482,1.0210115,1.024708,0.97338164,0.928192273,0.931552727,0.846866115
1483,1.0206294,1.0249387,0.97435611,0.927844909,0.931762455,0.847056777
1484,1.0211955,1.0246603,0.97335202,0.928359545,0.931509364,0.846826695
1485,1.0211813,1.0243076,0.9732309,0.928346636,0.931188727,0.846535206
1486,1.0207127,1.02,0.97296154,0.927920636,0.927272727,0.842975206
1487,1.0210477,1.0213555,0.97220349,0.928225182,0.928505,0.844095455
1488,1.0211813,1.0230404,0.97217137,0.928346636,0.930036727,0.845487934
1489,1.0194792,1.0228504,0.97268635,0.926799273,0.929864,0.845330909
1490,1.0163956,1.0228443,0.97225308,0.923996,0.929858455,0.845325868
1491,1.0176576,1.0231909,0.97197288,0.925143273,0.930173545,0.845612314
1492,1.0175822,1.0225579,0.9710784,0.925074727,0.929598091,0.845089174
1493,1.0185145,1.0235174,0.97152108,0.925922273,0.930470364,0.845882149
1494,1.0186654,1.0226854,0.9715212,0.926059455,0.929714,0.845194545
1495,1.0188682,1.0235111,0.97215819,0.926243818,0.930464636,0.845876942
1496,1.0190433,1.0227978,0.97129333,0.926403,0.929816182,0.845287438
1497,1.0186572,1.0231922,0.9713645,0.926052,0.930174727,0.845613388
1498,1.0191753,1.0230911,0.97133678,0.926523,0.930082818,0.845529835
1499,1.0189898,1.0227362,0.97043145,0.926354364,0.929760182,0.845236529
1500,1.0190653,1.0229722,0.97096056,0.926423,0.929974727,0.84543157
1501,1.0190102,1.0229044,0.9713282,0.926372909,0.929913091,0.845375537
1502,1.0194759,1.0232716,0.97067434,0.926796273,0.930246909,0.845679008
1503,1.0184171,1.0230365,0.9692536,0.925833727,0.930033182,0.845484711
1504,1.0189571,1.0232133,0.97005463,0.926324636,0.930193909,0.845630826
1505,1.0175906,1.022977,0.96975601,0.925082364,0.929979091,0.845435537
1506,1.0185077,1.0224342,0.97038025,0.925916091,0.929485636,0.844986942
1507,1.0189956,1.0226207,0.96920836,0.926359636,0.929655182,0.845141075
1508,1.018777,1.0226929,0.96916115,0.926160909,0.929720818,0.845200744
1509,1.0182748,1.0226682,0.96878928,0.925704364,0.929698364,0.845180331
1510,1.0182904,1.0222707,0.96835214,0.925718545,0.929337,0.844851818
1511,1.0177872,1.0227689,0.96820492,0.925261091,0.929789909,0.845263554
1512,1.0183622,1.0225612,0.96859455,0.925783818,0.929601091,0.845091901
1513,1.0182025,1.0221566,0.96840143,0.925638636,0.929233273,0.844757521
1514,1.0185051,1.0227152,0.96749502,0.925913727,0.929741091,0.845219174
1515,1.0181774,1.0224893,0.96771234,0.925615818,0.929535727,0.845032479
1516,1.0182589,1.0219414,0.96754742,0.925689909,0.929037636,0.844579669
1517,1.0184885,1.022154,0.96754396,0.925898636,0.929230909,0.844755372
1518,1.0184054,1.0218014,0.96663058,0.925823091,0.928910364,0.844463967
1519,1.0186421,1.0226822,0.96470952,0.926038273,0.929711091,0.845191901
1520,1.0179775,1.0217419,0.96607488,0.925434091,0.928856273,0.844414794
1521,1.0177778,1.0223367,0.96615714,0.925252545,0.929397,0.844906364
1522,1.0180359,1.0217508,0.96595943,0.925487182,0.928864364,0.844422149
1523,1.0179868,1.0220836,0.96583247,0.925442545,0.929166909,0.84469719
1524,1.0181509,1.0218213,0.96565539,0.925591727,0.928928455,0.844480414
1525,1.0180095,1.0217452,0.96415377,0.925463182,0.928859273,0.844417521
1526,1.0177699,1.0214685,0.9645592,0.925245364,0.928607727,0.844188843
1527,1.0179834,1.0221164,0.96517056,0.925439455,0.929196727,0.844724297
1528,1.0180198,1.020956,0.96474922,0.925472545,0.928141818,0.843765289
1529,1.0181694,1.0219636,0.96407777,0.925608545,0.929057818,0.844598016
1530,1.0172819,1.020759,0.96389878,0.924801727,0.927962727,0.843602479
1531,1.0169125,1.0213767,0.96422094,0.924465909,0.928524273,0.844112975
1532,1.0171487,1.0210311,0.96407765,0.924680636,0.928210091,0.843827355
1533,1.0178063,1.0214309,0.96095115,0.925278455,0.928573545,0.844157768
1534,1.0172101,1.0202391,0.9634974,0.924736455,0.927490091,0.84317281
1535,1.0178132,1.0207205,0.96363825,0.925284727,0.927927727,0.843570661
1536,1.0167615,1.0202888,0.96331662,0.924328636,0.927535273,0.843213885
1537,1.016808,1.0205387,0.96213341,0.924370909,0.927762455,0.843420414
1538,1.0167358,1.0205506,0.96308374,0.924305273,0.927773273,0.843430248
1539,1.0165219,1.0198271,0.96294671,0.924110818,0.927115545,0.842832314
1540,1.0163256,1.0203885,0.96213359,0.923932364,0.927625909,0.843296281
1541,1.0164592,1.0205106,0.96139699,0.924053818,0.927736909,0.84339719
1542,1.0165538,1.0207595,0.96226078,0.924139818,0.927963182,0.843602893
1543,1.017498,1.0199168,0.96255821,0.924998182,0.927197091,0.842906446
1544,1.0167251,1.0203085,0.96219957,0.924295545,0.927553182,0.843230165
1545,1.0165231,1.0197426,0.96210384,0.924111909,0.927038727,0.842762479
1546,1.0166751,1.0207217,0.96207476,0.924250091,0.927928818,0.843571653
1547,1.0155405,1.0192007,0.96167415,0.923218636,0.926546091,0.842314628
1548,1.0160604,1.0205425,0.96103191,0.923691273,0.927765909,0.843423554
1549,1.0160152,1.0199018,0.95978439,0.923650182,0.927183455,0.84289405
1550,1.0168598,1.0199999,0.96105433,0.924418,0.927272636,0.842975124
1551,1.0156937,1.0197142,0.96115518,0.923357909,0.927012909,0.842739008
1552,1.015891,1.0198424,0.96019995,0.923537273,0.927129455,0.842844959
1553,1.01578,1.0194075,0.96032792,0.923436364,0.926734091,0.842485537
1554,1.0157512,1.0194262,0.96039981,0.923410182,0.926751091,0.842500992
1555,1.0159792,1.0185657,0.95824605,0.923617455,0.925968818,0.841789835
1556,1.0165501,1.0198973,0.95915371,0.924136455,0.927179364,0.842890331
1557,1.0155154,1.0189385,0.95981294,0.923195818,0.926307727,0.842097934
1558,1.0162475,1.0196185,0.95979816,0.923861364,0.926925909,0.842659917
1559,1.0151594,1.0191919,0.95984823,0.922872182,0.926538091,0.842307355
1560,1.0157059,1.0192118,0.95915574,0.923369,0.926556182,0.842323802
1561,1.015661,1.0183805,0.9587276,0.923328182,0.925800455,0.841636777
1562,1.0159038,1.0193312,0.95880407,0.923548909,0.926664727,0.842422479
1563,1.0157357,1.0188298,0.95875984,0.923396091,0.926208909,0.842008099
1564,1.0157437,1.0188515,0.9583624,0.923403364,0.926228636,0.842026033
1565,1.0144452,1.0188355,0.95804369,0.922222909,0.926214091,0.84201281
1566,1.0152993,1.0181253,0.95820332,0.922999364,0.925568455,0.841425868
1567,1.0142639,1.0183078,0.95763004,0.922058091,0.925734364,0.841576695
1568,1.0148338,1.0181099,0.95808691,0.922576182,0.925554455,0.841413141
1569,1.0147072,1.0189581,0.9580043,0.922461091,0.926325545,0.842114132
1570,1.0142347,1.018268,0.9569658,0.922031545,0.925698182,0.841543802
1571,1.0149177,1.0187452,0.95635045,0.922652455,0.926132,0.841938182
1572,1.0147225,1.0178365,0.95658755,0.922475,0.925305909,0.84118719
1573,1.0143239,1.0183461,0.95681769,0.922112636,0.925769182,0.841608347
1574,1.013661,1.0184375,0.9570511,0.92151,0.925852273,0.841683885
1575,1.0150855,1.0184702,0.95603657,0.922805,0.925882,0.841710909
1576,1.0143658,1.0174255,0.95601243,0.922150727,0.924932273,0.840847521
1577,1.0149603,1.0182062,0.95593101,0.922691182,0.925642,0.841492727
1578,1.013209,1.0175929,0.95601183,0.921099091,0.925084455,0.840985868
1579,1.0141103,1.018141,0.9554987,0.921918455,0.925582727,0.841438843
1580,1.0133728,1.0182498,0.95512366,0.921248,0.925681636,0.84152876
1581,1.0123389,1.0179358,0.95585555,0.920308091,0.925396182,0.841269256
1582,1.0135411,1.0174617,0.95597851,0.921401,0.924965182,0.840877438
1583,1.0130851,1.0178914,0.95552588,0.920986455,0.925355818,0.841232562
1584,1.0141714,1.0171791,0.95525706,0.921974,0.924708273,0.840643885
1585,1.0134491,1.0174502,0.95549768,0.921317364,0.924954727,0.840867934
1586,1.0135752,1.0175066,0.95445675,0.921432,0.925006,0.840914545
1587,1.01323,1.0176808,0.95394266,0.921118182,0.925164364,0.841058513
1588,1.0131032,1.0174097,0.9540146,0.921002909,0.924917909,0.840834463
1589,1.013225,1.0173799,0.95457166,0.921113636,0.924890818,0.840809835
1590,1.0137354,1.0164136,0.95341903,0.921577636,0.924012364,0.84001124
1591,1.0129459,1.0167317,0.95347667,0.920859909,0.924301545,0.840274132
1592,1.0129673,1.016126,0.95362139,0.920879364,0.923750909,0.839773554
1593,1.0134876,1.0167166,0.95336044,0.921352364,0.924287818,0.840261653
1594,1.0126582,1.0157316,0.95169294,0.920598364,0.923392364,0.839447604
1595,1.0115581,1.0164766,0.95199573,0.919598273,0.924069636,0.840063305
1596,1.0120901,1.0163131,0.9510535,0.920081909,0.923921,0.839928182
1597,1.0120436,1.0168849,0.95284796,0.920039636,0.924440818,0.840400744
1598,1.0122299,1.0162821,0.95217991,0.920209,0.923892818,0.839902562
1599,1.0112799,1.0164878,0.9522,0.919345364,0.924079818,0.840072562
1600,1.0110579,1.0160534,0.95209473,0.919143545,0.923684909,0.839713554
1601,1.011242,1.0161586,0.95206922,0.919310909,0.923780545,0.839800495
1602,1.0115076,1.0157746,0.9513132,0.919552364,0.923431455,0.839483141
1603,1.0111967,1.0165087,0.94981265,0.919269727,0.924098818,0.840089835
1604,1.0115925,1.0155911,0.95130813,0.919629545,0.923264636,0.839331487
1605,1.0116227,1.0160477,0.95087487,0.919657,0.923679727,0.839708843
1606,1.0111585,1.0154289,0.95117134,0.919235,0.923117182,0.839197438
1607,1.010343,1.0160849,0.95056814,0.918493636,0.923713545,0.839739586
1608,1.0100933,1.0153512,0.95060223,0.918266636,0.923046545,0.839133223
1609,1.0106955,1.0161248,0.94936949,0.918814091,0.923749818,0.839772562
1610,1.0105407,1.0151547,0.94998914,0.918673364,0.922867909,0.838970826
1611,1.0099734,1.0155672,0.94995844,0.918157636,0.923242909,0.839311735
1612,1.0100801,1.0144268,0.95042646,0.918254636,0.922206182,0.838369256
1613,1.0098894,1.0154381,0.94963664,0.918081273,0.923125545,0.839205041
1614,1.0100875,1.0151402,0.94934112,0.918261364,0.922854727,0.838958843
1615,1.0101728,1.0155333,0.94919795,0.918338909,0.923212091,0.839283719
1616,1.009624,1.0150341,0.94892043,0.91784,0.922758273,0.838871157
1617,1.0098299,1.0156794,0.94831103,0.918027182,0.923344909,0.839404463
1618,1.009478,1.0149231,0.94840479,0.917707273,0.922657364,0.838779422
1619,1.0091114,1.0147359,0.94841444,0.917374,0.922487182,0.838624711
1620,1.0080736,1.0144906,0.94826353,0.916430545,0.922264182,0.838421984
1621,1.0090902,1.0148787,0.94785738,0.917354727,0.922617,0.838742727
1622,1.0079798,1.0141841,0.94786006,0.916345273,0.921985545,0.838168677
1623,1.0079834,1.015118,0.94778931,0.916348545,0.922834545,0.838940495
1624,1.0081513,1.0139184,0.94771183,0.916501182,0.921744,0.837949091
1625,1.0075845,1.0140125,0.94702709,0.915985909,0.921829545,0.838026859
1626,1.0080173,1.0145292,0.94698972,0.916379364,0.922299273,0.838453885
1627,1.0075269,1.0138336,0.94655532,0.915933545,0.921666909,0.837879008
1628,1.0078169,1.0139855,0.94640082,0.916197182,0.921805,0.838004545
1629,1.0067855,1.0145112,0.94616979,0.915259545,0.922282909,0.838439008
1630,1.006685,1.0138748,0.94616497,0.915168182,0.921704364,0.837913058
1631,1.0072321,1.0130554,0.94683629,0.915665545,0.920959455,0.837235868
1632,1.0072069,1.0138142,0.94395602,0.915642636,0.921649273,0.837862975
1633,1.006034,1.0136436,0.94606596,0.914576364,0.921494182,0.837721984
1634,1.0069524,1.0140054,0.94553256,0.915411273,0.921823091,0.838020992
1635,1.0062804,1.0137329,0.94535863,0.914800364,0.921575364,0.837795785
1636,1.0053356,1.0130887,0.94384086,0.913941455,0.920989727,0.837263388
1637,1.0057939,1.0137907,0.94441158,0.914358091,0.921627909,0.837843554
1638,1.0055695,1.0135242,0.94447511,0.914154091,0.921385636,0.837623305
1639,1.0059394,1.0130773,0.94435525,0.914490364,0.920979364,0.837253967
1640,1.0049832,1.012598,0.94316924,0.913621091,0.920543636,0.836857851
1641,1.0055203,1.0127112,0.94336098,0.914109364,0.920646545,0.836951405
1642,1.0051024,1.0125865,0.93539399,0.913729455,0.920533182,0.836848347
1643,1.0053262,1.0128182,0.9433704,0.913932909,0.920743818,0.837039835
1644,1.0043484,1.0129113,0.94146138,0.913044,0.920828455,0.837116777
1645,1.0046306,1.0123423,0.94309324,0.913300545,0.920311182,0.836646529
1646,1.0042611,1.0121855,0.94338495,0.912964636,0.920168636,0.836516942
1647,1.0038694,1.0122573,0.94162422,0.912608545,0.920233909,0.836576281
1648,1.0043242,1.0128236,0.94161385,0.913022,0.920748727,0.837044297
1649,1.0035504,1.01149,0.93943572,0.912318545,0.919536364,0.835942149
1650,1.0039333,1.0123649,0.94197416,0.912666636,0.920331727,0.836665206
1651,1.0033125,1.0110065,0.94153821,0.912102273,0.919096818,0.835542562
1652,1.003557,1.0119777,0.94106412,0.912324545,0.919979727,0.836345206
1653,1.0028021,1.0117108,0.93286085,0.911638273,0.919737091,0.836124628
1654,1.0025735,1.0113078,0.94022071,0.911430455,0.919370727,0.83579157
1655,1.0028256,1.0115589,0.93912828,0.911659636,0.919599,0.835999091
1656,1.002926,1.011569,0.93904608,0.911750909,0.919608182,0.836007438
1657,1.0020164,1.0108343,0.9402625,0.910924,0.918940273,0.835400248
1658,1.0023618,1.0116559,0.93876213,0.911238,0.919687182,0.836079256
1659,1.0010352,1.010476,0.9398815,0.910032,0.918614545,0.835104132
1660,1.0018111,1.0115079,0.93919492,0.910737364,0.919552636,0.835956942
1661,1.0020936,1.0110799,0.9389509,0.910994182,0.919163545,0.835603223
1662,1.0020152,1.011584,0.93923038,0.910922909,0.919621818,0.836019835
1663,1.0009626,1.0112375,0.93921709,0.909966,0.919306818,0.835733471
1664,1.0004146,1.0107599,0.93859011,0.909467818,0.918872636,0.83533876
1665,1.0014971,1.0110749,0.93837017,0.910451909,0.919159,0.835599091
1666,1.0015229,1.0110109,0.93878418,0.910475364,0.919100818,0.835546198
1667,1.0012221,1.0103165,0.93774927,0.910201909,0.918469545,0.834972314
1668,1.0004447,1.0099584,0.93776429,0.909495182,0.918144,0.834676364
1669,1.000392,1.0107962,0.93718362,0.909447273,0.918905636,0.83536876
1670,1.0005742,1.0098246,0.93734103,0.909612909,0.918022364,0.834565785
1671,1.000224,1.0103302,0.93705744,0.909294545,0.918482,0.834983636
1672,1.0000967,1.0103519,0.93609345,0.909178818,0.918501727,0.83500157
1673,0.99955875,1.0100344,0.93674845,0.908689773,0.918213091,0.834739174
1674,0.99949032,1.0099204,0.93592507,0.908627564,0.918109455,0.834644959
1675,0.99909937,1.0095574,0.9360106,0.908272155,0.917779455,0.834344959
1676,0.99919707,1.0098917,0.93370169,0.908360973,0.918083364,0.83462124
1677,0.99910778,1.0093709,0.93580341,0.9082798,0.917609909,0.834190826
1678,0.9992094,1.0091932,0.93568403,0.908372182,0.917448364,0.834043967
1679,0.99854881,1.0096793,0.93497056,0.907771645,0.917890273,0.834445703
1680,0.99898684,1.0087463,0.93534058,0.908169855,0.917042091,0.833674628
1681,0.99876261,1.0091797,0.93377155,0.907966009,0.917436091,0.83403281
1682,0.99830812,1.008462,0.93512285,0.907552836,0.916783636,0.833439669
1683,0.99795735,1.0089757,0.93391061,0.907233955,0.917250636,0.833864215
1684,0.99826276,1.0089679,0.93411928,0.9075116,0.917243545,0.833857768
1685,0.99775839,1.0090668,0.93380451,0.907053082,0.917333455,0.833939505
1686,0.99746293,1.0086311,0.93339103,0.906784482,0.916937364,0.833579422
1687,0.99770266,1.0084412,0.93240368,0.907002418,0.916764727,0.833422479
1688,0.9971838,1.0084263,0.93034273,0.906530727,0.916751182,0.833410165
1689,0.99639505,1.0084581,0.93314648,0.905813682,0.916780091,0.833436446
1690,0.99702108,1.0081867,0.93238825,0.9063828,0.916533364,0.833212149
1691,0.99643272,1.008435,0.93083888,0.905847927,0.916759091,0.833417355
1692,0.99689502,1.0081425,0.93000984,0.9062682,0.916493182,0.83317562
1693,0.99621522,1.0074006,0.93118697,0.9056502,0.915818727,0.832562479
1694,0.99679726,1.0076258,0.93096352,0.906179327,0.916023455,0.832748595
1695,0.99617088,1.0070053,0.93136442,0.905609891,0.915459364,0.832235785
1696,0.9957273,1.007215,0.93122214,0.905206636,0.91565,0.832409091
1697,0.99611938,1.0077448,0.93100572,0.905563073,0.916131636,0.832846942
1698,0.99573821,1.0066725,0.93071592,0.905216555,0.915156818,0.831960744
1699,0.99541235,1.0071906,0.922831,0.904920318,0.915627818,0.832388925
1700,0.99503678,1.0068792,0.92911857,0.904578891,0.915344727,0.83213157
1701,0.99457145,1.0066273,0.93024766,0.904155864,0.915115727,0.831923388
1702,0.99517852,1.006914,0.92397743,0.904707745,0.915376364,0.832160331
1703,0.99479771,1.0064865,0.92863661,0.904361555,0.914987727,0.831807025
1704,0.99427837,1.0066494,0.92883229,0.903889427,0.915135818,0.831941653
1705,0.99414909,1.0065129,0.92859352,0.9037719,0.915011727,0.831828843
1706,0.99475348,1.0064186,0.92454511,0.904321345,0.914926,0.831750909
1707,0.99394572,1.0055869,0.92782468,0.903587018,0.914169909,0.831063554
1708,0.9941864,1.0057715,0.92799801,0.903805818,0.914337727,0.831216115
1709,0.9937554,1.0048647,0.92755163,0.903414,0.913513364,0.830466695
1710,0.99327093,1.0050478,0.92745411,0.902973573,0.913679818,0.830618016
1711,0.99311709,1.0048521,0.92670232,0.902833718,0.913501909,0.830456281
1712,0.99284142,1.0047873,0.92706943,0.902583109,0.913443,0.830402727
1713,0.99220115,1.0046283,0.92621571,0.902001045,0.913298455,0.830271323
1714,0.99247169,1.0050535,0.92587888,0.902246991,0.913685,0.830622727
1715,0.99270159,1.0045005,0.92527848,0.902455991,0.913182273,0.830165703
1716,0.99262393,1.0049107,0.90296561,0.902385391,0.913555182,0.830504711
1717,0.99207985,1.0049213,0.92593402,0.901890773,0.913564818,0.830513471
1718,0.99145716,1.0038596,0.9256413,0.901324691,0.912599636,0.829636033
1719,0.99204165,1.0041546,0.92241895,0.901856045,0.912867818,0.829879835
1720,0.9926582,1.004027,0.92227846,0.902416545,0.912751818,0.82977438
1721,0.99143791,1.0041686,0.92394066,0.901307191,0.912880545,0.829891405
1722,0.99195206,1.0035081,0.92487299,0.9017746,0.912280091,0.829345537
1723,0.99165225,1.0037708,0.91618341,0.901502045,0.912518909,0.829562645
1724,0.99142283,1.0030658,0.9230203,0.901293482,0.911878,0.82898
1725,0.99102724,1.0024719,0.92195588,0.900933855,0.911338091,0.828489174
1726,0.99150312,1.0034338,0.89994049,0.901366473,0.912212545,0.829284132
1727,0.99095613,1.0023758,0.92255229,0.900869209,0.911250727,0.828409752
1728,0.9908855,1.0023283,0.9225418,0.900805,0.911207545,0.828370495
1729,0.99062365,1.002827,0.92003506,0.900566955,0.911660909,0.828782645
1730,0.99049044,1.0022618,0.92127681,0.900445855,0.911147091,0.828315537
1731,0.99037904,1.0021118,0.92156953,0.900344582,0.911010727,0.82819157
1732,0.99013937,1.0014333,0.91933769,0.9001267,0.910393909,0.827630826
1733,0.98973781,1.001864,0.91759557,0.899761645,0.910785455,0.827986777
1734,0.99005067,1.0017538,0.92070496,0.900046064,0.910685273,0.827895703
1735,0.98965001,1.0013303,0.92043769,0.899681827,0.910300273,0.827545703
1736,0.98978961,1.0005503,0.90074867,0.899808736,0.909591182,0.826901075
1737,0.98983729,1.0013942,0.91909486,0.899852082,0.910358364,0.827598513
1738,0.98877555,1.0005395,0.91114271,0.898886864,0.909581364,0.826892149
1739,0.9887566,1.0005416,0.91449547,0.898869636,0.909583273,0.826893885
1740,0.98872948,1.0005405,0.9167276,0.898844982,0.909582273,0.826892975
1741,0.98913628,1.0002009,0.91830635,0.8992148,0.909273545,0.826612314
1742,0.98863119,1.0001327,0.91508234,0.898755627,0.909211545,0.82655595
1743,0.98856145,1.0003366,0.91807246,0.898692227,0.909396909,0.826724463
1744,0.9881959,0.99961144,0.91778255,0.898359909,0.908737673,0.826125157
1745,0.98794681,0.99931276,0.91777533,0.898133464,0.908466145,0.825878314
1746,0.98757195,0.99936402,0.9175027,0.897792682,0.908512745,0.825920677
1747,0.98733771,0.99934924,0.91752547,0.897579736,0.908499309,0.825908463
1748,0.98724157,0.99927378,0.91692477,0.897492336,0.908430709,0.825846099
1749,0.98674387,0.99875438,0.91706181,0.897039882,0.907958527,0.825416843
1750,0.98689312,0.99929047,0.91660559,0.897175564,0.908445882,0.825859893
1751,0.98674011,0.99841666,0.91630131,0.897036464,0.907651509,0.825137735
1752,0.986426,0.99818498,0.90858394,0.896750909,0.907440891,0.824946265
1753,0.98672301,0.99835885,0.91440016,0.897020918,0.907598955,0.825089959
1754,0.98629969,0.99815118,0.91537452,0.896636082,0.907410164,0.824918331
1755,0.98641437,0.99822271,0.91565192,0.896740336,0.907475191,0.824977446
1756,0.98652822,0.99778628,0.91429722,0.896843836,0.907078436,0.82461676
1757,0.98579174,0.99786901,0.91448277,0.896174309,0.907153645,0.824685132
1758,0.98590881,0.99754888,0.91436988,0.896280736,0.906862618,0.824420562
1759,0.98599082,0.99769884,0.91053921,0.896355291,0.906998945,0.824544495
1760,0.98543066,0.997361,0.91245478,0.895846055,0.906691818,0.824265289
1761,0.98598886,0.99727607,0.91348118,0.896353509,0.906614609,0.824195099
1762,0.98524892,0.9969334,0.90461093,0.895680836,0.906303091,0.823911901
1763,0.98485148,0.99647468,0.9132548,0.895319527,0.905886073,0.823532794
1764,0.98452544,0.99598384,0.91262007,0.895023127,0.905439855,0.823127141
1765,0.98466247,0.99578315,0.91232324,0.8951477,0.905257409,0.822961281
1766,0.98476171,0.99572664,0.90935773,0.895237918,0.905206036,0.822914578
1767,0.98413837,0.99559456,0.90563738,0.894671245,0.905085964,0.822805422
1768,0.98325068,0.99623543,0.90951914,0.893864255,0.905668573,0.823335066
1769,0.98391205,0.99594891,0.91102451,0.8944655,0.9054081,0.823098273
1770,0.98363733,0.99521315,0.91051197,0.894215755,0.904739227,0.822490206
1771,0.98342395,0.99520576,0.9102239,0.894021773,0.904732509,0.822484099
1772,0.98306811,0.9955672,0.90939111,0.893698282,0.905061091,0.82278281
1773,0.98342115,0.99492556,0.90963191,0.894019227,0.904477782,0.822252529
1774,0.98290962,0.99539518,0.90578693,0.8935542,0.904904709,0.822640645
1775,0.98167342,0.99449033,0.90938711,0.892430382,0.904082118,0.821892835
1776,0.98268932,0.99481905,0.90842599,0.893353927,0.904380955,0.822164505
1777,0.98212796,0.99523562,0.89637643,0.8928436,0.904759655,0.822508777
1778,0.98184437,0.99419641,0.90864688,0.892585791,0.903814918,0.821649925
1779,0.98193431,0.99478859,0.9078542,0.892667555,0.904353264,0.822139331
1780,0.98197079,0.99429637,0.90741491,0.892700718,0.903905791,0.821732537
1781,0.98191714,0.99363828,0.89975381,0.892651945,0.903307527,0.821188661
1782,0.98103654,0.99397272,0.9069171,0.8918514,0.903611564,0.821465058
1783,0.98140991,0.99344307,0.90669388,0.892190827,0.903130064,0.821027331
1784,0.98115951,0.99280584,0.89662194,0.891963191,0.902550764,0.820500695
1785,0.98037624,0.99327487,0.90628761,0.891251127,0.902977155,0.820888323
1786,0.98131508,0.99264842,0.9054625,0.892104618,0.902407655,0.820370595
1787,0.98038739,0.99280226,0.90606433,0.891261264,0.902547509,0.820497735
1788,0.98016107,0.9932,0.90471989,0.891055518,0.902909091,0.820826446
1789,0.97971666,0.99231094,0.90474254,0.890651509,0.902100855,0.820091686
1790,0.97955561,0.9924047,0.90477234,0.8905051,0.902186091,0.820169174
1791,0.97961378,0.99240279,0.89961338,0.890557982,0.902184355,0.820167595
1792,0.97903466,0.99155945,0.90362406,0.890031509,0.901417682,0.81947062
1793,0.97952104,0.99173939,0.90311581,0.890473673,0.901581264,0.819619331
1794,0.97937429,0.9921481,0.89701295,0.890340264,0.901952818,0.819957107
1795,0.97916073,0.99097723,0.90302294,0.890146118,0.900888391,0.818989446
1796,0.97813994,0.99181509,0.90257877,0.889218127,0.901650082,0.819681893
1797,0.97855747,0.99039638,0.89426637,0.8895977,0.900360345,0.818509405
1798,0.97865689,0.99000889,0.90171129,0.889688082,0.900008082,0.818189165
1799,0.9781552,0.99030876,0.90170008,0.889232,0.900280691,0.818436992
1800,0.97826409,0.99042273,0.89413148,0.889330991,0.9003843,0.818531182
1801,0.97788358,0.9901647,0.90010619,0.888985073,0.900149727,0.818317934
1802,0.9776355,0.98984498,0.90077275,0.888759545,0.899859073,0.818053703
1803,0.97734749,0.98984945,0.90045857,0.888497718,0.899863136,0.818057396
1804,0.97706592,0.99025166,0.90000105,0.888241745,0.900228782,0.818389802
1805,0.97669458,0.99013138,0.8991878,0.887904164,0.900119436,0.818290396
1806,0.97624028,0.98977149,0.8820197,0.887491164,0.899792264,0.817992967
1807,0.97693706,0.98971343,0.89869297,0.8881246,0.899739482,0.817944984
1808,0.97643787,0.98951489,0.89870703,0.887670791,0.899558991,0.817780901
1809,0.97657442,0.98960561,0.89799035,0.887794927,0.899641464,0.817855876
1810,0.9762221,0.9892295,0.89774221,0.887474636,0.899299545,0.817545041
1811,0.97603607,0.98882687,0.89693564,0.887305518,0.898933518,0.817212289
1812,0.9760114,0.98857337,0.89685875,0.887283091,0.898703064,0.817002785
1813,0.97631204,0.989151,0.89628237,0.8875564,0.899228182,0.817480165
1814,0.97610849,0.98823082,0.89232743,0.887371355,0.898391655,0.816719686
1815,0.97563827,0.98803473,0.89607513,0.886943882,0.898213391,0.816557628
1816,0.97542226,0.98785031,0.89365315,0.886747509,0.898045736,0.816405215
1817,0.97469682,0.98781574,0.89563757,0.886088018,0.898014309,0.816376645
1818,0.97461182,0.98778635,0.89472091,0.886010745,0.897987591,0.816352355
1819,0.97507322,0.98785293,0.89363384,0.8864302,0.898048118,0.81640738
1820,0.9748314,0.9870733,0.89350688,0.886210364,0.897339364,0.815763058
1821,0.974814,0.9869616,0.89458299,0.886194545,0.897237818,0.815670744
1822,0.97406024,0.98720264,0.89341742,0.885509309,0.897456945,0.81586995
1823,0.9740749,0.98661411,0.89356011,0.885522636,0.896921918,0.815383562
1824,0.97408932,0.98676217,0.89089906,0.885535745,0.897056518,0.815505925
1825,0.97434193,0.98701912,0.89275843,0.885765391,0.897290109,0.815718281
1826,0.97363394,0.98620152,0.89202011,0.885121764,0.896546836,0.815042578
1827,0.9732306,0.98607963,0.89127684,0.884755091,0.896436027,0.814941843
1828,0.97287136,0.9862811,0.8913675,0.884428509,0.896619182,0.815108347
1829,0.97294497,0.98526293,0.89155906,0.884495427,0.895693573,0.814266885
1830,0.97264808,0.98545295,0.89044708,0.884225527,0.895866318,0.814423925
