Cycle,Battery#1,Battery#2,#1_SOH,#2_SOH,,,,
1852,0.96815747,0.98301023,0.880143155,0.893645664,,,,
1853,0.96813035,0.98231661,0.8801185,0.8930151,,,,
1854,0.96828389,0.98207152,0.880258082,0.892792291,,,,
1855,0.96776372,0.98222899,0.8797852,0.892935445,,,,
1856,0.96750104,0.9818927,0.8795464,0.892629727,,,,
1857,0.96781212,0.98137259,0.8798292,0.8921569,,,,
1858,0.96698391,0.98119038,0.879076282,0.891991255,,,,
1859,0.96645433,0.98071355,0.878594845,0.891557773,,,,
1860,0.96680421,0.98123407,0.878912918,0.892030973,,,,
1861,0.96629107,0.98113567,0.878446427,0.891941518,,,,
1862,0.96651703,0.9807564,0.878651845,0.891596727,,,,
1863,0.96663046,0.98028249,0.878754964,0.8911659,,,,
1864,0.9660387,0.97954237,0.878217,0.890493064,,,,
1865,0.9658165,0.98040712,0.878015,0.8912792,,,,
1866,0.96559006,0.97984582,0.877809145,0.890768927,,,,
1867,0.96521968,0.97946948,0.877472436,0.8904268,,,,
1868,0.96566415,0.97987539,0.8778765,0.890795809,,,,
1869,0.96501565,0.9800626,0.877286955,0.890966,,,,
1870,0.96463323,0.97967023,0.8769393,0.8906093,,,,
1871,0.9642005,0.97886652,0.876545909,0.889878655,,,,
1872,0.96439761,0.97940993,0.8767251,0.890372664,,,,
1873,0.96392494,0.97951478,0.8762954,0.890467982,,,,
1874,0.96331108,0.97870922,0.875737345,0.889735655,,,,
1875,0.96344566,0.97864205,0.875859691,0.889674591,,,,
1876,0.96333945,0.97889948,0.875763136,0.889908618,,,,
1877,0.9629581,0.97819352,0.875416455,0.889266836,,,,
1878,0.96242648,0.9776985,0.874933164,0.888816818,,,,
1879,0.96329188,0.97804415,0.875719891,0.889131045,,,,
1880,0.96283549,0.97804546,0.875304991,0.889132236,,,,
1881,0.96187609,0.97747976,0.874432809,0.888617964,,,,
1882,0.962147,0.97805357,0.874679091,0.889139609,,,,
1883,0.9626078,0.97713667,0.875098,0.888306064,,,,
1884,0.96225458,0.97701913,0.874776891,0.888199209,,,,
1885,0.96159065,0.97682828,0.874173318,0.888025709,,,,
1886,0.96128488,0.97735459,0.873895345,0.888504173,,,,
1887,0.96115446,0.97671241,0.873776782,0.887920373,,,,
1888,0.96095258,0.97615206,0.873593255,0.887410964,,,,
1889,0.96061629,0.97582251,0.873287536,0.887111373,,,,
1890,0.96107161,0.97589886,0.873701464,0.887180782,,,,
1891,0.96063536,0.97611356,0.873304873,0.887375964,,,,
1892,0.95981443,0.97577006,0.872558573,0.887063691,,,,
1893,0.9596923,0.9755131,0.872447545,0.886830091,,,,
1894,0.95993823,0.97481441,0.872671118,0.886194918,,,,
1895,0.95954591,0.97561926,0.872314464,0.8869266,,,,
1896,0.95930135,0.97512996,0.872092136,0.886481782,,,,
1897,0.9590413,0.97459769,0.871855727,0.8859979,,,,
1898,0.95890701,0.97469956,0.871733645,0.886090509,,,,
1899,0.95860857,0.97443479,0.871462336,0.885849809,,,,
1900,0.95800406,0.97368801,0.870912782,0.885170918,,,,
1901,0.95817876,0.97373992,0.8710716,0.885218109,,,,
1902,0.95777863,0.97412276,0.870707845,0.885566145,,,,
1903,0.95704973,0.97323275,0.870045209,0.884757045,,,,
1904,0.95695609,0.9734385,0.869960082,0.884944091,,,,
1905,0.95636612,0.97249705,0.869423745,0.884088227,,,,
1906,0.95690894,0.97284621,0.869917218,0.884405645,,,,
1907,0.95635563,0.97320259,0.869414209,0.884729627,,,,
1908,0.95541227,0.97282654,0.868556609,0.884387764,,,,
1909,0.95654905,0.97206318,0.869590045,0.8836938,,,,
1910,0.95624268,0.97173661,0.869311527,0.883396918,,,,
1911,0.95607936,0.9720782,0.869163055,0.883707455,,,,
1912,0.95550811,0.97204465,0.868643736,0.883676955,,,,
1913,0.95549256,0.97198504,0.8686296,0.883622764,,,,
1914,0.95490849,0.97211224,0.868098627,0.8837384,,,,
1915,0.95405948,0.97147483,0.8673268,0.883158936,,,,
1916,0.95408589,0.97134012,0.867350809,0.883036473,,,,
1917,0.95443809,0.97096294,0.867670991,0.882693582,,,,
1918,0.95411575,0.97095591,0.867377955,0.882687191,,,,
1919,0.95365316,0.97089505,0.866957418,0.882631864,,,,
1920,0.95371038,0.97077101,0.867009436,0.8825191,,,,
1921,0.95303917,0.97059095,0.866399245,0.882355409,,,,
1922,0.9527092,0.96997815,0.866099273,0.881798318,,,,
1923,0.95261276,0.96991009,0.8660116,0.881736445,,,,
1924,0.95262027,0.96979362,0.866018427,0.881630564,,,,
1925,0.95289934,0.96984953,0.866272127,0.881681391,,,,
1926,0.95238864,0.96941572,0.865807855,0.881287018,,,,
1927,0.95219558,0.9693234,0.865632345,0.881203091,,,,
1928,0.95195472,0.96960497,0.865413382,0.881459064,,,,
1929,0.95190716,0.96917164,0.865370145,0.881065127,,,,
1930,0.9512971,0.96870726,0.864815545,0.880642964,,,,
1931,0.95035189,0.96863937,0.863956264,0.880581245,,,,
1932,0.95081598,0.96890926,0.864378164,0.8808266,,,,
1933,0.95095396,0.96861988,0.8645036,0.880563527,,,,
1934,0.94981146,0.96786147,0.863464964,0.879874064,,,,
1935,0.9497304,0.96768105,0.863391273,0.879710045,,,,
1936,0.95013636,0.96784776,0.863760327,0.8798616,,,,
1937,0.949341,0.96813393,0.863037273,0.880121755,,,,
1938,0.94868666,0.96712387,0.862442418,0.879203518,,,,
1939,0.94900358,0.96778435,0.862730527,0.879803955,,,,
1940,0.94924688,0.96725988,0.862951709,0.879327164,,,,
1941,0.94884741,0.96689391,0.862588555,0.878994464,,,,
1942,0.94794559,0.96671563,0.861768718,0.878832391,,,,
1943,0.94788176,0.96643859,0.861710691,0.878580536,,,,
1944,0.94824982,0.96669942,0.862045291,0.878817655,,,,
1945,0.94786835,0.96600127,0.8616985,0.878182973,,,,
1946,0.94751942,0.96598071,0.861381291,0.878164282,,,,
1947,0.94742948,0.96523601,0.861299527,0.877487282,,,,
1948,0.94728768,0.96572113,0.861170618,0.8779283,,,,
1949,0.94668829,0.96477705,0.860625718,0.877070045,,,,
1950,0.94626361,0.96557891,0.860239645,0.877799009,,,,
1951,0.94612497,0.96505988,0.860113609,0.877327164,,,,
1952,0.94590443,0.96435767,0.859913118,0.876688791,,,,
1953,0.94599563,0.96439308,0.859996027,0.876720982,,,,
1954,0.94539118,0.96445185,0.859446527,0.876774409,,,,
1955,0.94534469,0.9634518,0.859404264,0.875865273,,,,
1956,0.94500858,0.96394521,0.859098709,0.876313827,,,,
1957,0.94437444,0.96351606,0.858522218,0.875923691,,,,
1958,0.94397444,0.96329141,0.858158582,0.875719464,,,,
1959,0.94425881,0.96373075,0.8584171,0.876118864,,,,
1960,0.94390899,0.96363139,0.858099082,0.876028536,,,,
1961,0.94328243,0.9635492,0.857529482,0.875953818,,,,
1962,0.94308841,0.96343291,0.8573531,0.8758481,,,,
1963,0.94273901,0.96319741,0.857035464,0.875634009,,,,
1964,0.94238281,0.96272165,0.856711645,0.8752015,,,,
1965,0.94208044,0.96265841,0.856436764,0.875144009,,,,
1966,0.94198781,0.96288139,0.856352555,0.875346718,,,,
1967,0.94185591,0.96193236,0.856232645,0.874483964,,,,
1968,0.94134551,0.96191013,0.855768645,0.874463755,,,,
1969,0.94093084,0.96185261,0.855391673,0.874411464,,,,
1970,0.94072622,0.96181077,0.855205655,0.874373427,,,,
1971,0.94078779,0.9611966,0.855261627,0.873815091,,,,
1972,0.94067532,0.9613899,0.855159382,0.873990818,,,,
1973,0.93989402,0.96098965,0.854449109,0.873626955,,,,
1974,0.94004899,0.96114981,0.854589991,0.873772555,,,,
1975,0.94018465,0.96055973,0.854713318,0.873236118,,,,
1976,0.94007748,0.96069562,0.854615891,0.873359655,,,,
1977,0.93927252,0.96036226,0.853884109,0.8730566,,,,
1978,0.9394244,0.95968556,0.854022182,0.872441418,,,,
1979,0.93942523,0.96001273,0.854022936,0.872738845,,,,
1980,0.93906397,0.9592157,0.853694518,0.872014273,,,,
1981,0.93855983,0.95955205,0.853236209,0.872320045,,,,
1982,0.93809843,0.95866191,0.852816755,0.871510827,,,,
1983,0.93808407,0.9587394,0.8528037,0.871581273,,,,
1984,0.93789691,0.95863867,0.852633555,0.8714897,,,,
1985,0.93719971,0.95877194,0.851999736,0.871610855,,,,
1986,0.93726093,0.95795697,0.852055391,0.870869973,,,,
1987,0.93731827,0.95779675,0.852107518,0.870724318,,,,
1988,0.93733984,0.9578709,0.852127127,0.870791727,,,,
1989,0.93644446,0.95827329,0.851313145,0.871157536,,,,
1990,0.9361707,0.95759928,0.851064273,0.8705448,,,,
1991,0.93593705,0.95723981,0.850851864,0.870218009,,,,
1992,0.93560272,0.95692748,0.850547927,0.869934073,,,,
1993,0.93503499,0.95673144,0.850031809,0.869755855,,,,
1994,0.93515229,0.95695442,0.850138445,0.869958564,,,,
1995,0.93471211,0.95670104,0.849738282,0.869728218,,,,
1996,0.93463373,0.95684522,0.849667027,0.869859291,,,,
1997,0.93373966,0.95641863,0.848854236,0.869471482,,,,
1998,0.93387067,0.95611602,0.848973336,0.869196382,,,,
1999,0.9343217,0.95584291,0.849383364,0.8689481,,,,
2000,0.93330222,0.95489222,0.848456564,0.868083836,,,,
2001,0.93259132,0.95565456,0.847810291,0.868776873,,,,
2002,0.93306947,0.9554888,0.848244973,0.868626182,,,,
2003,0.93275446,0.95480686,0.8479586,0.868006236,,,,
2004,0.93230349,0.95464128,0.847548627,0.867855709,,,,
2005,0.93206131,0.9544906,0.847328464,0.867718727,,,,
2006,0.93156117,0.95450425,0.846873791,0.867731136,,,,
2007,0.93133849,0.95474631,0.846671355,0.867951191,,,,
2008,0.93126541,0.95430744,0.846604918,0.867552218,,,,
2009,0.93117261,0.95345354,0.846520555,0.866775945,,,,
2010,0.93124914,0.95366746,0.846590127,0.866970418,,,,
2011,0.93079865,0.95399553,0.846180591,0.867268664,,,,
2012,0.92977923,0.95377278,0.845253845,0.867066164,,,,
2013,0.92985064,0.95307314,0.845318764,0.866430127,,,,
2014,0.93027318,0.95334667,0.845702891,0.866678791,,,,
2015,0.92970717,0.95288932,0.845188336,0.866263018,,,,
2016,0.92962265,0.95273542,0.8451115,0.866123109,,,,
2017,0.92932761,0.95227414,0.844843282,0.865703764,,,,
2018,0.92934883,0.95175588,0.844862573,0.865232618,,,,
2019,0.92854935,0.95235974,0.844135773,0.865781582,,,,
2020,0.92777622,0.95156687,0.843432927,0.865060791,,,,
2021,0.92795241,0.95108843,0.8435931,0.864625845,,,,
2022,0.92784619,0.95110554,0.843496536,0.8646414,,,,
2023,0.92752749,0.95106107,0.843206809,0.864600973,,,,
2024,0.92747331,0.95144677,0.843157555,0.864951609,,,,
2025,0.92701274,0.95094639,0.842738855,0.864496718,,,,
2026,0.92678076,0.95084095,0.842527964,0.864400864,,,,
2027,0.92696744,0.95044929,0.842697673,0.864044809,,,,
2028,0.9261235,0.94972914,0.841930455,0.863390127,,,,
2029,0.925623,0.9495905,0.841475455,0.863264091,,,,
2030,0.92541718,0.94920278,0.841288345,0.862911618,,,,
2031,0.92527181,0.94899976,0.841156191,0.862727055,,,,
2032,0.9247362,0.94934249,0.840669273,0.863038627,,,,
2033,0.92455518,0.94911772,0.840504709,0.862834291,,,,
2034,0.92381102,0.94865257,0.8398282,0.862411427,,,,
2035,0.9242211,0.94832456,0.840201,0.862113236,,,,
2036,0.9231075,0.94854367,0.839188636,0.862312427,,,,
2037,0.92344987,0.94848734,0.839499882,0.862261218,,,,
2038,0.92334247,0.94827735,0.839402245,0.862070318,,,,
2039,0.92266709,0.94746572,0.838788264,0.861332473,,,,
2040,0.92200184,0.94740236,0.838183491,0.861274873,,,,
2041,0.92216223,0.94728434,0.8383293,0.861167582,,,,
2042,0.92204428,0.94696015,0.838222073,0.860872864,,,,
2043,0.92169178,0.9468447,0.837901618,0.860767909,,,,
2044,0.92071408,0.94669104,0.8370128,0.860628218,,,,
2045,0.9206351,0.94643587,0.836941,0.860396245,,,,
2046,0.92086148,0.94653249,0.8371468,0.860484082,,,,
2047,0.92052108,0.94617093,0.836837345,0.860155391,,,,
2048,0.92024344,0.94553268,0.836584945,0.859575164,,,,
2049,0.92020643,0.94571829,0.8365513,0.8597439,,,,
2050,0.9194867,0.94531053,0.835897,0.859373209,,,,
2051,0.91963613,0.94536614,0.836032845,0.859423764,,,,
2052,0.91902757,0.9450146,0.835479609,0.859104182,,,,
2053,0.91890007,0.94464082,0.8353637,0.858764382,,,,
2054,0.91830009,0.94390166,0.834818264,0.858092418,,,,
2055,0.91810536,0.9437319,0.834641236,0.857938091,,,,
2056,0.91780722,0.94422305,0.8343702,0.858384591,,,,
2057,0.91712356,0.94350094,0.833748691,0.857728127,,,,
2058,0.91679925,0.94328004,0.833453864,0.857527309,,,,
2059,0.91682112,0.94357842,0.833473745,0.857798564,,,,
2060,0.91661638,0.9436366,0.833287618,0.857851455,,,,
2061,0.91626275,0.94358081,0.832966136,0.857800736,,,,
2062,0.91579634,0.94303626,0.832542127,0.857305691,,,,
2063,0.9156459,0.94296497,0.832405364,0.857240882,,,,
2064,0.91552931,0.94246978,0.832299373,0.856790709,,,,
2065,0.91455775,0.94186229,0.831416136,0.856238445,,,,
2066,0.91447723,0.94225806,0.831342936,0.856598236,,,,
2067,0.91419321,0.94132859,0.831084736,0.855753264,,,,
2068,0.91336972,0.94160771,0.830336109,0.856007009,,,,
2069,0.9133113,0.94143045,0.830283,0.855845864,,,,
2070,0.91305423,0.9407627,0.8300493,0.855238818,,,,
2071,0.91236454,0.94073576,0.829422309,0.855214327,,,,
2072,0.91261488,0.94023055,0.829649891,0.854755045,,,,
2073,0.91195577,0.94006681,0.8290507,0.854606191,,,,
2074,0.91210389,0.939722,0.829185355,0.854292727,,,,
2075,0.911686,0.9398551,0.828805455,0.854413727,,,,
2076,0.9117772,0.9400298,0.828888364,0.854572545,,,,
2077,0.91130501,0.93947077,0.8284591,0.854064336,,,,
2078,0.910905,0.9396199,0.828095455,0.854199909,,,,
2079,0.91094977,0.9391259,0.828136155,0.853750818,,,,
2080,0.91037607,0.93912292,0.827614609,0.853748109,,,,
2081,0.90959239,0.93852806,0.826902173,0.853207327,,,,
2082,0.90945238,0.93726689,0.826774891,0.852060809,,,,
2083,0.9090662,0.93797404,0.826423818,0.852703673,,,,
2084,0.90875435,0.93756384,0.826140318,0.852330764,,,,
2085,0.908131,0.93694568,0.825573636,0.8517688,,,,
2086,0.90767288,0.93698573,0.825157164,0.851805209,,,,
2087,0.90775013,0.93694204,0.825227391,0.851765491,,,,
2088,0.90742397,0.93673211,0.824930882,0.851574645,,,,
2089,0.90651917,0.93684411,0.824108336,0.851676464,,,,
2090,0.9061057,0.93639922,0.823732455,0.851272018,,,,
2091,0.90623552,0.93658286,0.823850473,0.851438964,,,,
2092,0.90569049,0.93608779,0.823354991,0.8509889,,,,
2093,0.90514421,0.93605018,0.822858373,0.850954709,,,,
2094,0.9042331,0.93601829,0.822030091,0.850925718,,,,
2095,0.90455419,0.93562245,0.822321991,0.850565864,,,,
2096,0.9043563,0.9353056,0.822142091,0.850277818,,,,
2097,0.90375948,0.93532634,0.821599527,0.850296673,,,,
2098,0.90316486,0.93426752,0.821058964,0.849334109,,,,
2099,0.90305454,0.93416214,0.820958673,0.849238309,,,,
2100,0.90299088,0.9344002,0.8209008,0.849454727,,,,
2101,0.90199864,0.93347746,0.819998764,0.848615873,,,,
2102,0.90107411,0.93360829,0.819158282,0.848734809,,,,
2103,0.90116531,0.93326604,0.819241191,0.848423673,,,,
2104,0.90111721,0.93331552,0.819197464,0.848468655,,,,
2105,0.90047091,0.93322301,0.818609918,0.848384555,,,,
2106,0.89970738,0.93268549,0.8179158,0.8478959,,,,
2107,0.89994085,0.93276513,0.818128045,0.8479683,,,,
2108,0.89961737,0.93238771,0.817833973,0.847625191,,,,
2109,0.89926648,0.93188161,0.817514982,0.8471651,,,,
2110,0.89840251,0.93158501,0.816729555,0.846895464,,,,
2111,0.89821976,0.93142873,0.816563418,0.846753391,,,,
2112,0.89824843,0.93168771,0.816589482,0.846988827,,,,
2113,0.8976177,0.93093854,0.816016091,0.846307764,,,,
2114,0.89687705,0.93067557,0.815342773,0.8460687,,,,
2115,0.89657325,0.93038219,0.815066591,0.845801991,,,,
2116,0.89648807,0.92978901,0.814989155,0.845262736,,,,
2117,0.89635235,0.92947549,0.814865773,0.844977718,,,,
2118,0.89578378,0.92955285,0.814348891,0.845048045,,,,
2119,0.89510161,0.92938858,0.813728736,0.844898709,,,,
2120,0.89493972,0.92894292,0.813581564,0.844493564,,,,
2121,0.89477563,0.928886,0.813432391,0.844441818,,,,
2122,0.89426339,0.92863208,0.812966718,0.844210982,,,,
2123,0.89309818,0.9284364,0.811907436,0.844033091,,,,
2124,0.89339292,0.92840362,0.812175382,0.844003291,,,,
2125,0.89320409,0.92786694,0.812003718,0.8435154,,,,
2126,0.89291322,0.92773473,0.811739291,0.843395209,,,,
2127,0.89207298,0.92760766,0.810975436,0.843279691,,,,
2128,0.8913995,0.927746,0.810363182,0.843405455,,,,
2129,0.89113659,0.92699933,0.810124173,0.842726664,,,,
2130,0.89093363,0.92684895,0.809939664,0.842589955,,,,
2131,0.89034927,0.92642266,0.809408427,0.842202418,,,,
2132,0.8859511,0.92672402,0.805410091,0.842476382,,,,
2133,0.88962531,0.92606443,0.808750282,0.841876755,,,,
2134,0.8895731,0.92545605,0.808702818,0.841323682,,,,
2135,0.88380331,0.92584139,0.803457555,0.841673991,,,,
2136,0.88819557,0.92538804,0.807450518,0.841261855,,,,
2137,0.88814253,0.92444766,0.8074023,0.840406964,,,,
2138,0.88377756,0.92484885,0.803434145,0.840771682,,,,
2139,0.88726097,0.92455441,0.806600882,0.840504009,,,,
2140,0.88654172,0.92377937,0.805947018,0.839799427,,,,
2141,0.88297486,0.92423403,0.802704418,0.840212755,,,,
2142,0.8820073,0.92391211,0.801824818,0.8399201,,,,
2143,0.88515908,0.92368954,0.804690073,0.839717764,,,,
2144,0.88189256,0.92320013,0.801720509,0.839272845,,,,
2145,0.88419002,0.92280751,0.803809109,0.838915918,,,,
2146,0.88419914,0.92288154,0.8038174,0.838983218,,,,
2147,0.88403404,0.92224205,0.803667309,0.838401864,,,,
2148,0.88372409,0.92175925,0.803385536,0.837962955,,,,
2149,0.88116068,0.92169678,0.801055164,0.837906164,,,,
2150,0.88099587,0.92155278,0.800905336,0.837775255,,,,
2151,0.88233918,0.92103809,0.802126527,0.837307355,,,,
2152,0.88223565,0.92075139,0.802032409,0.837046718,,,,
2153,0.88069266,0.91997701,0.800629691,0.836342736,,,,
2154,0.88127244,0.92001903,0.801156764,0.836380936,,,,
2155,0.88095802,0.91983938,0.800870927,0.836217618,,,,
2156,0.88064426,0.91977459,0.800585691,0.836158718,,,,
2157,0.88023162,0.91855174,0.800210564,0.835047036,,,,
2158,0.88000232,0.9190262,0.800002109,0.835478364,,,,
2159,,0.91867405,,0.835158227,,,,
2160,,0.91874141,,0.835219464,,,,
2161,,0.9169665,,0.833605909,,,,
2162,,0.91649425,,0.833176591,,,,
2163,,0.91645902,,0.833144564,,,,
2164,,0.91600597,,0.8327327,,,,
2165,,0.91552871,,0.832298827,,,,
2166,,0.91528231,,0.832074827,,,,
2167,,0.91502941,,0.831844918,,,,
2168,,0.91489065,,0.831718773,,,,
2169,,0.91436529,,0.831241173,,,,
2170,,0.91418648,,0.831078618,,,,
2171,,0.91427135,,0.831155773,,,,
2172,,0.91390258,,0.830820527,,,,
2173,,0.91315788,,0.830143527,,,,
2174,,0.91301042,,0.830009473,,,,
2175,,0.90455955,,0.822326864,,,,
2176,,0.90770084,,0.825182582,,,,
2177,,0.90791965,,0.8253815,,,,
2178,,0.90747732,,0.824979382,,,,
2179,,0.90649182,,0.824083473,,,,
2180,,0.90544546,,0.823132236,,,,
2181,,0.90523326,,0.822939327,,,,
2182,,0.90448701,,0.822260918,,,,
2183,,0.90438133,,0.822164845,,,,
2184,,0.90342081,,0.821291645,,,,
2185,,0.9030847,,0.820986091,,,,
2186,,0.90246677,,0.820424336,,,,
2187,,0.90254718,,0.820497436,,,,
2188,,0.90219164,,0.820174218,,,,
2189,,0.90233803,,0.8203073,,,,
2190,,0.90176594,,0.819787218,,,,
2191,,0.90155077,,0.819591609,,,,
2192,,0.90135682,,0.819415291,,,,
2193,,0.90061206,,0.818738236,,,,
2194,,0.90048438,,0.818622164,,,,
2195,,0.89987081,,0.818064373,,,,
2196,,0.89954674,,0.817769764,,,,
2197,,0.8984189,,0.816744455,,,,
2198,,0.89769614,,0.8160874,,,,
2199,,0.89708233,,0.815529391,,,,
2200,,0.89676404,,0.815240036,,,,
2201,,0.8957929,,0.814357182,,,,
2202,,0.89574623,,0.814314755,,,,
2203,,0.89530414,,0.813912855,,,,
2204,,0.8951326,,0.813756909,,,,
2205,,0.89461768,,0.8132888,,,,
2206,,0.8940742,,0.812794727,,,,
2207,,0.89332384,,0.812112582,,,,
2208,,0.8929311,,0.811755545,,,,
2209,,0.89213961,,0.811036009,,,,
2210,,0.89182389,,0.810748991,,,,
2211,,0.89132869,,0.810298809,,,,
2212,,0.89134252,,0.810311382,,,,
2213,,0.89092845,,0.809934955,,,,
2214,,0.89064556,,0.809677782,,,,
2215,,0.89022464,,0.809295127,,,,
2216,,0.88973927,,0.808853882,,,,
2217,,0.88920832,,0.8083712,,,,
2218,,0.88866061,,0.807873282,,,,
2219,,0.88813359,,0.807394173,,,,
2220,,0.88756192,,0.806874473,,,,
2221,,0.8873294,,0.806663091,,,,
2222,,0.88732785,,0.806661682,,,,
2223,,0.88697755,,0.806343227,,,,
2224,,0.88677537,,0.806159427,,,,
2225,,0.88660866,,0.806007873,,,,
2226,,0.88617164,,0.805610582,,,,
2227,,0.8858428,,0.805311636,,,,
2228,,0.88477677,,0.804342518,,,,
2229,,0.88493735,,0.8044885,,,,
2230,,0.88410419,,0.803731082,,,,
2231,,0.88382852,,0.803480473,,,,
2232,,0.88271308,,0.802466436,,,,
2233,,0.88194436,,0.8017676,,,,
2234,,0.88094908,,0.8008628,,,,
2235,,0.88067055,,0.800609591,,,,
